Year,Category,MatchSec,Date,DayOfWeek,HomeE,HomeJ,AwayE,AwayJ,HomeGoals,AwayGoals,MatchID,Venue,Attendance
2021,Ｊ３,第１１節第２日,2021/6/13,日,sanuki,讃岐,fukushima,福島,1,2,25892,ピカスタ,1110
2021,Ｊ１,第１８節第２日,2021/6/19,土,fukuoka,福岡,kobe,神戸,1,2,25144,ベススタ,4707
2021,Ｊ１,第１８節第２日,2021/6/19,土,sapporo,札幌,oita,大分,2,0,25145,札幌厚別,3736
2021,Ｊ１,第１８節第２日,2021/6/19,土,yokohamafc,横浜FC,ftokyo,FC東京,0,1,25148,ニッパツ,3537
2021,Ｊ１,第１８節第２日,2021/6/19,土,hiroshima,広島,kashiwa,柏,1,0,25150,Ｅスタ,4754
2021,Ｊ２,第１９節第１日,2021/6/19,土,tochigi,栃木,nagasaki,長崎,0,2,25552,カンセキ,3797
2021,Ｊ２,第１９節第１日,2021/6/19,土,kofu,甲府,yamaguchi,山口,2,2,25553,ＪＩＴス,3093
2021,Ｊ２,第１９節第１日,2021/6/19,土,matsumoto,松本,omiya,大宮,0,0,25554,サンアル,4933
2021,Ｊ２,第１９節第１日,2021/6/19,土,okayama,岡山,ryukyu,琉球,3,0,25557,Ｃスタ,3106
2021,Ｊ２,第１９節第１日,2021/6/19,土,kanazawa,金沢,kyoto,京都,1,2,25555,石川西部,3666
2021,Ｊ２,第１９節第１日,2021/6/19,土,iwata,磐田,chiba,千葉,1,0,25556,ヤマハ,4841
2021,Ｊ３,第１２節第１日,2021/6/19,土,morioka,岩手,numazu,沼津,3,2,25893,いわスタ,908
2021,Ｊ３,第１２節第１日,2021/6/19,土,kagoshima,鹿児島,hachinohe,八戸,0,0,25894,白波スタ,3615
2021,Ｊ１,第１８節第３日,2021/6/20,日,kashima,鹿島,sendai,仙台,1,1,25152,カシマ,9312
2021,Ｊ１,第１８節第３日,2021/6/20,日,urawa,浦和,shonan,湘南,0,3,25153,埼玉,4810
2021,Ｊ２,第１９節第２日,2021/6/20,日,sagamihara,相模原,tokyov,東京Ｖ,0,2,25558,ギオンス,1749
2021,Ｊ２,第１９節第２日,2021/6/20,日,mito,水戸,yamagata,山形,0,1,25559,Ｋｓスタ,2150
2021,Ｊ２,第１９節第２日,2021/6/20,日,kusatsu,群馬,machida,町田,0,1,25560,正田スタ,1632
2021,Ｊ２,第１９節第２日,2021/6/20,日,kitakyushu,北九州,ehime,愛媛,0,2,25561,ミクスタ,2106
2021,Ｊ３,第１２節第２日,2021/6/20,日,ysyokohama,YS横浜,fujieda,藤枝,4,3,25895,ニッパツ,918
2021,Ｊ３,第１２節第２日,2021/6/20,日,nagano,長野,toyama,富山,4,0,25896,長野Ｕ,3336
2021,Ｊ３,第１２節第２日,2021/6/20,日,miyazaki,宮崎,sanuki,讃岐,2,2,25897,ユニスタ,909
2021,Ｊ３,第１２節第２日,2021/6/20,日,imabari,今治,gifu,岐阜,3,0,25898,夢スタ,1801
2021,Ｊ３,第１２節第２日,2021/6/20,日,kumamoto,熊本,tottori,鳥取,1,1,25899,えがおＳ,1875
2021,Ｊ２,第１９節第３日,2021/6/21,月,akita,秋田,niigata,新潟,0,2,25562,ソユスタ,3013
2021,Ｊ１,第１９節第３日,2021/6/23,水,kobe,神戸,yokohamafc,横浜FC,5,0,25160,ノエスタ,4252
2021,Ｊ１,第１９節第３日,2021/6/23,水,yokohamafm,横浜FM,tosu,鳥栖,2,0,25158,ニッパツ,5786
2021,Ｊ１,第１９節第３日,2021/6/23,水,oita,大分,kashima,鹿島,0,0,25162,昭和電ド,4208
2021,Ｊ１,第１９節第３日,2021/6/23,水,kashiwa,柏,urawa,浦和,0,2,25156,三協Ｆ柏,3263
2021,Ｊ１,第１９節第３日,2021/6/23,水,tokushima,徳島,ftokyo,FC東京,0,1,25161,鳴門大塚,3170
2021,Ｊ１,第１９節第３日,2021/6/23,水,sendai,仙台,shimizu,清水,2,3,25155,ユアスタ,5054
2021,Ｊ２,第２０節第１日,2021/6/26,土,nagasaki,長崎,iwata,磐田,0,1,25563,トラスタ,7347
2021,Ｊ２,第２０節第１日,2021/6/26,土,akita,秋田,sagamihara,相模原,1,1,25564,ソユスタ,1768
2021,Ｊ２,第２０節第１日,2021/6/26,土,tokyov,東京Ｖ,tochigi,栃木,2,1,25565,味スタ,4740
2021,Ｊ２,第２０節第１日,2021/6/26,土,niigata,新潟,mito,水戸,0,0,25573,デンカＳ,13413
2021,Ｊ２,第２０節第１日,2021/6/26,土,kyoto,京都,okayama,岡山,2,0,25566,サンガＳ,4669
2021,Ｊ２,第２０節第１日,2021/6/26,土,ryukyu,琉球,matsumoto,松本,4,0,25567,タピスタ,0
2021,Ｊ２,第２０節第１日,2021/6/26,土,yamagata,山形,kanazawa,金沢,4,1,25568,ＮＤスタ,5130
2021,Ｊ２,第２０節第１日,2021/6/26,土,kitakyushu,北九州,chiba,千葉,0,0,25569,ミクスタ,2741
2021,Ｊ３,第１３節第１日,2021/6/26,土,morioka,岩手,ysyokohama,YS横浜,0,2,25900,いわスタ,1403
2021,Ｊ３,第１３節第１日,2021/6/26,土,fujieda,藤枝,miyazaki,宮崎,2,1,25901,藤枝サ,1245
2021,Ｊ３,第１３節第１日,2021/6/26,土,sanuki,讃岐,kumamoto,熊本,1,2,25903,ピカスタ,1532
2021,Ｊ３,第１３節第１日,2021/6/26,土,toyama,富山,imabari,今治,1,1,25902,富山,2438
2021,Ｊ３,第１３節第１日,2021/6/26,土,tottori,鳥取,fukushima,福島,0,1,25904,Ａｘｉｓ,1057
2021,Ｊ１,第２０節第２日,2021/6/27,日,yokohamafc,横浜FC,shimizu,清水,1,1,25166,ニッパツ,4587
2021,Ｊ１,第２０節第２日,2021/6/27,日,tokushima,徳島,yokohamafm,横浜FM,0,1,25168,鳴門大塚,5488
2021,Ｊ１,第２０節第２日,2021/6/27,日,kashima,鹿島,sapporo,札幌,4,0,25170,カシマ,7953
2021,Ｊ１,第２０節第２日,2021/6/27,日,urawa,浦和,fukuoka,福岡,2,0,25171,埼玉,4724
2021,Ｊ１,第２０節第２日,2021/6/27,日,shonan,湘南,kashiwa,柏,2,4,25173,レモンＳ,4242
2021,Ｊ１,第２０節第２日,2021/6/27,日,ftokyo,FC東京,oita,大分,3,0,25172,味スタ,4819
2021,Ｊ２,第２０節第２日,2021/6/27,日,kofu,甲府,kusatsu,群馬,6,2,25570,ＪＩＴス,3401
2021,Ｊ２,第２０節第２日,2021/6/27,日,machida,町田,ehime,愛媛,5,0,25571,Ｇスタ,1723
2021,Ｊ２,第２０節第２日,2021/6/27,日,yamaguchi,山口,omiya,大宮,0,1,25572,みらスタ,2767
2021,Ｊ３,第１３節第２日,2021/6/27,日,numazu,沼津,nagano,長野,0,1,25905,愛鷹,916
2021,Ｊ３,第１３節第２日,2021/6/27,日,gifu,岐阜,kagoshima,鹿児島,1,0,25906,長良川,3342
2021,Ｊ１,第２１節第３日,2021/7/3,土,kobe,神戸,shonan,湘南,3,1,25177,ノエスタ,4806
2021,Ｊ１,第２１節第３日,2021/7/3,土,kashiwa,柏,yokohamafm,横浜FM,1,2,25176,三協Ｆ柏,3875
2021,Ｊ１,第２１節第３日,2021/7/3,土,hiroshima,広島,tosu,鳥栖,1,1,25178,Ｅスタ,5444
2021,Ｊ１,第２１節第３日,2021/7/3,土,sendai,仙台,urawa,浦和,0,0,25175,ユアスタ,8243
2021,Ｊ２,第２１節第１日,2021/7/3,土,sagamihara,相模原,kitakyushu,北九州,0,0,25577,ギオンス,1065
2021,Ｊ２,第２１節第１日,2021/7/3,土,tochigi,栃木,machida,町田,1,1,25575,栃木グ,2777
2021,Ｊ２,第２１節第１日,2021/7/3,土,mito,水戸,yamaguchi,山口,0,0,25574,Ｋｓスタ,3637
2021,Ｊ２,第２１節第１日,2021/7/3,土,matsumoto,松本,tokyov,東京Ｖ,2,1,25578,サンアル,6890
2021,Ｊ２,第２１節第１日,2021/7/3,土,chiba,千葉,kusatsu,群馬,2,0,25576,フクアリ,3480
2021,Ｊ２,第２１節第１日,2021/7/3,土,kyoto,京都,nagasaki,長崎,0,2,25579,サンガＳ,4466
2021,Ｊ２,第２１節第１日,2021/7/3,土,omiya,大宮,yamagata,山形,1,3,25580,ＮＡＣＫ,4374
2021,Ｊ２,第２１節第１日,2021/7/3,土,kanazawa,金沢,ryukyu,琉球,1,2,25581,石川西部,2512
2021,Ｊ２,第２１節第１日,2021/7/3,土,iwata,磐田,niigata,新潟,3,2,25582,エコパ,13652
2021,Ｊ２,第２１節第１日,2021/7/3,土,okayama,岡山,kofu,甲府,1,3,25583,Ｃスタ,3125
2021,Ｊ３,第１４節第１日,2021/7/3,土,imabari,今治,kagoshima,鹿児島,1,2,25907,夢スタ,1368
2021,Ｊ３,第１４節第１日,2021/7/3,土,toyama,富山,morioka,岩手,1,0,25908,富山,2795
2021,Ｊ３,第１４節第１日,2021/7/3,土,tottori,鳥取,numazu,沼津,1,4,25909,Ａｘｉｓ,866
2021,Ｊ１,第２１節第４日,2021/7/4,日,sapporo,札幌,tokushima,徳島,1,0,25179,札幌厚別,4444
2021,Ｊ１,第２１節第４日,2021/7/4,日,shimizu,清水,oita,大分,1,0,25180,アイスタ,6772
2021,Ｊ２,第２１節第２日,2021/7/4,日,ehime,愛媛,akita,秋田,1,3,25584,ニンスタ,1289
2021,Ｊ３,第１４節第２日,2021/7/4,日,hachinohe,八戸,fujieda,藤枝,1,0,25910,プラスタ,1511
2021,Ｊ３,第１４節第２日,2021/7/4,日,miyazaki,宮崎,fukushima,福島,3,2,25912,ユニスタ,950
2021,Ｊ３,第１４節第２日,2021/7/4,日,ysyokohama,YS横浜,sanuki,讃岐,1,2,25911,ニッパツ,989
2021,Ｊ３,第１４節第２日,2021/7/4,日,nagano,長野,gifu,岐阜,2,1,25913,長野Ｕ,3086
2021,Ｊ１,第２２節第２日,2021/7/10,土,yokohamafm,横浜FM,fukuoka,福岡,2,0,25184,ニッパツ,4873
2021,Ｊ１,第２２節第２日,2021/7/10,土,oita,大分,urawa,浦和,1,0,25186,昭和電ド,9384
2021,Ｊ１,第２２節第２日,2021/7/10,土,sendai,仙台,sapporo,札幌,1,1,25185,ユアスタ,7885
2021,Ｊ３,第１５節第１日,2021/7/10,土,fujieda,藤枝,tottori,鳥取,0,2,25914,藤枝サ,1588
2021,Ｊ３,第１５節第１日,2021/7/10,土,hachinohe,八戸,sanuki,讃岐,1,1,25915,プラスタ,2114
2021,Ｊ３,第１５節第１日,2021/7/10,土,kagoshima,鹿児島,toyama,富山,2,2,25916,白波スタ,4443
2021,Ｊ１,第２２節第３日,2021/7/11,日,hiroshima,広島,yokohamafc,横浜FC,0,1,25187,Ｅスタ,4435
2021,Ｊ１,第２２節第３日,2021/7/11,日,tokushima,徳島,shimizu,清水,2,2,25188,鳴門大塚,5091
2021,Ｊ１,第２２節第３日,2021/7/11,日,shonan,湘南,ftokyo,FC東京,0,1,25190,レモンＳ,4685
2021,Ｊ１,第２２節第３日,2021/7/11,日,kashiwa,柏,kashima,鹿島,2,1,25189,三協Ｆ柏,3854
2021,Ｊ２,第２２節第１日,2021/7/11,日,akita,秋田,chiba,千葉,1,1,25585,ソユスタ,2039
2021,Ｊ２,第２２節第１日,2021/7/11,日,nagasaki,長崎,omiya,大宮,1,1,25589,トラスタ,4470
2021,Ｊ２,第２２節第１日,2021/7/11,日,yamagata,山形,matsumoto,松本,1,0,25586,ＮＤスタ,5383
2021,Ｊ２,第２２節第１日,2021/7/11,日,kofu,甲府,ehime,愛媛,1,0,25587,ＪＩＴス,4151
2021,Ｊ２,第２２節第１日,2021/7/11,日,niigata,新潟,tochigi,栃木,3,0,25588,デンカＳ,10188
2021,Ｊ２,第２２節第１日,2021/7/11,日,ryukyu,琉球,sagamihara,相模原,0,1,25590,タピスタ,0
2021,Ｊ２,第２２節第１日,2021/7/11,日,kanazawa,金沢,okayama,岡山,0,0,25593,石川西部,1682
2021,Ｊ２,第２２節第１日,2021/7/11,日,yamaguchi,山口,iwata,磐田,2,2,25594,みらスタ,3560
2021,Ｊ２,第２２節第１日,2021/7/11,日,kitakyushu,北九州,kyoto,京都,0,2,25595,ミクスタ,2394
2021,Ｊ２,第２２節第１日,2021/7/11,日,kusatsu,群馬,tokyov,東京Ｖ,2,2,25591,正田スタ,1630
2021,Ｊ２,第２２節第１日,2021/7/11,日,machida,町田,mito,水戸,2,1,25592,Ｇスタ,1670
2021,Ｊ３,第１５節第２日,2021/7/11,日,fukushima,福島,imabari,今治,4,1,25917,あいづ,831
2021,Ｊ３,第１５節第２日,2021/7/11,日,numazu,沼津,miyazaki,宮崎,1,1,25918,愛鷹,2152
2021,Ｊ３,第１５節第２日,2021/7/11,日,nagano,長野,ysyokohama,YS横浜,2,2,25919,長野Ｕ,3276
2021,Ｊ３,第１５節第２日,2021/7/11,日,kumamoto,熊本,morioka,岩手,1,1,25920,えがおＳ,2061
2021,Ｊ１,第１８節第４日,2021/7/17,土,shimizu,清水,kawasakif,川崎Ｆ,0,2,25149,アイスタ,9015
2021,Ｊ１,第２０節第３日,2021/7/17,土,cosaka,Ｃ大阪,kobe,神戸,1,1,25164,ヨドコウ,4539
2021,Ｊ１,第２０節第３日,2021/7/17,土,tosu,鳥栖,nagoya,名古屋,3,1,25169,駅スタ,8476
2021,Ｊ１,第２１節第５日,2021/7/17,土,fukuoka,福岡,gosaka,Ｇ大阪,0,1,25182,ベススタ,6591
2021,Ｊ２,第２３節第１日,2021/7/17,土,matsumoto,松本,mito,水戸,0,1,25598,サンアル,7569
2021,Ｊ２,第２３節第１日,2021/7/17,土,tochigi,栃木,kofu,甲府,0,1,25596,栃木グ,3573
2021,Ｊ２,第２３節第１日,2021/7/17,土,chiba,千葉,kanazawa,金沢,2,1,25597,フクアリ,3962
2021,Ｊ２,第２３節第１日,2021/7/17,土,kyoto,京都,niigata,新潟,1,1,25599,サンガＳ,7949
2021,Ｊ２,第２３節第１日,2021/7/17,土,nagasaki,長崎,kitakyushu,北九州,3,2,25602,トラスタ,5211
2021,Ｊ２,第２３節第１日,2021/7/17,土,iwata,磐田,yamagata,山形,1,2,25600,ヤマハ,6960
2021,Ｊ２,第２３節第１日,2021/7/17,土,yamaguchi,山口,akita,秋田,1,0,25601,みらスタ,2848
2021,Ｊ２,第２３節第２日,2021/7/18,日,okayama,岡山,kusatsu,群馬,0,1,25603,Ｃスタ,4090
2021,Ｊ２,第２３節第２日,2021/7/18,日,omiya,大宮,ryukyu,琉球,2,2,25604,ＮＡＣＫ,4567
2021,Ｊ２,第２３節第２日,2021/7/18,日,machida,町田,sagamihara,相模原,1,0,25605,Ｇスタ,4011
2021,Ｊ２,第２３節第２日,2021/7/18,日,ehime,愛媛,tokyov,東京Ｖ,2,2,25606,ニンスタ,2467
2021,Ｊ１,第２１節第６日,2021/7/21,水,cosaka,Ｃ大阪,ftokyo,FC東京,3,3,25183,ヨドコウ,4067
2021,Ｊ１,第２２節第４日,2021/7/21,水,gosaka,Ｇ大阪,kobe,神戸,1,2,25193,パナスタ,4998
2021,Ｊ１,第２節第３日,2021/7/24,土,gosaka,Ｇ大阪,kashima,鹿島,0,1,24989,パナスタ,4961
2021,Ｊ１,第２２節第５日,2021/7/24,土,tosu,鳥栖,cosaka,Ｃ大阪,3,3,25192,駅スタ,8330
2021,Ｊ１,第３節第２日,2021/7/27,火,gosaka,Ｇ大阪,oita,大分,2,1,24999,パナスタ,4205
2021,Ｊ１,第４節第３日,2021/7/30,金,sapporo,札幌,gosaka,Ｇ大阪,0,2,25004,札幌厚別,3845
2021,Ｊ１,第５節第２日,2021/8/3,火,sendai,仙台,gosaka,Ｇ大阪,0,1,25020,ユアスタ,4940
2021,Ｊ１,第６節第３日,2021/8/6,金,gosaka,Ｇ大阪,yokohamafm,横浜FM,2,3,25026,パナスタ,4459
2021,Ｊ１,第２３節第１日,2021/8/9,月・休,sapporo,札幌,urawa,浦和,2,1,25203,札幌ド,8330
2021,Ｊ１,第２３節第１日,2021/8/9,月・休,yokohamafc,横浜FC,nagoya,名古屋,2,0,25194,ニッパツ,4222
2021,Ｊ１,第２３節第１日,2021/8/9,月・休,shimizu,清水,yokohamafm,横浜FM,2,2,25195,アイスタ,7890
2021,Ｊ１,第２３節第１日,2021/8/9,月・休,kobe,神戸,kashiwa,柏,1,2,25198,ノエスタ,8707
2021,Ｊ１,第２３節第１日,2021/8/9,月・休,oita,大分,kawasakif,川崎Ｆ,0,2,25202,昭和電ド,7817
2021,Ｊ１,第２３節第１日,2021/8/9,月・休,cosaka,Ｃ大阪,sendai,仙台,0,0,25197,ヨドコウ,4200
2021,Ｊ１,第２３節第１日,2021/8/9,月・休,fukuoka,福岡,hiroshima,広島,1,1,25200,ベススタ,5182
2021,Ｊ１,第２３節第１日,2021/8/9,月・休,tosu,鳥栖,ftokyo,FC東京,1,0,25201,駅スタ,8096
2021,Ｊ１,第２３節第１日,2021/8/9,月・休,shonan,湘南,kashima,鹿島,1,2,25196,レモンＳ,4473
2021,Ｊ１,第２３節第１日,2021/8/9,月・休,tokushima,徳島,gosaka,Ｇ大阪,2,1,25199,鳴門大塚,6415
2021,Ｊ２,第２４節第１日,2021/8/9,月・休,sagamihara,相模原,tochigi,栃木,0,0,25607,ギオンス,2468
2021,Ｊ２,第２４節第１日,2021/8/9,月・休,niigata,新潟,omiya,大宮,2,2,25609,デンカＳ,12587
2021,Ｊ２,第２４節第１日,2021/8/9,月・休,kofu,甲府,iwata,磐田,2,2,25608,ＪＩＴス,5135
2021,Ｊ２,第２４節第１日,2021/8/9,月・休,kyoto,京都,machida,町田,2,1,25611,サンガＳ,4331
2021,Ｊ２,第２４節第１日,2021/8/9,月・休,akita,秋田,matsumoto,松本,1,4,25610,ソユスタ,3703
2021,Ｊ２,第２４節第１日,2021/8/9,月・休,kitakyushu,北九州,ryukyu,琉球,1,2,25617,ミクスタ,2577
2021,Ｊ２,第２４節第１日,2021/8/9,月・休,yamagata,山形,chiba,千葉,3,1,25612,ＮＤスタ,8340
2021,Ｊ２,第２４節第１日,2021/8/9,月・休,kusatsu,群馬,ehime,愛媛,1,1,25614,正田スタ,1445
2021,Ｊ２,第２４節第１日,2021/8/9,月・休,mito,水戸,tokyov,東京Ｖ,1,1,25613,Ｋｓスタ,2758
2021,Ｊ２,第２４節第１日,2021/8/9,月・休,okayama,岡山,yamaguchi,山口,1,0,25616,Ｃスタ,4038
2021,Ｊ１,第１８節第５日,2021/8/12,木,yokohamafm,横浜FM,nagoya,名古屋,2,0,25147,ニッパツ,4828
2021,Ｊ１,第２４節第１日,2021/8/13,金,shimizu,清水,gosaka,Ｇ大阪,0,1,25205,アイスタ,6865
2021,Ｊ１,第２４節第２日,2021/8/14,土,sapporo,札幌,ftokyo,FC東京,3,2,25206,札幌ド,7437
2021,Ｊ１,第２４節第２日,2021/8/14,土,urawa,浦和,tosu,鳥栖,2,1,25209,浦和駒場,4704
2021,Ｊ１,第２４節第２日,2021/8/14,土,sendai,仙台,yokohamafc,横浜FC,0,0,25208,ユアスタ,5827
2021,Ｊ１,第２４節第２日,2021/8/14,土,kashiwa,柏,kawasakif,川崎Ｆ,0,0,25210,三協Ｆ柏,3931
2021,Ｊ２,第２５節第１日,2021/8/14,土,sagamihara,相模原,kofu,甲府,2,1,25620,ギオンス,1981
2021,Ｊ２,第２５節第１日,2021/8/14,土,chiba,千葉,niigata,新潟,0,0,25619,フクアリ,3193
2021,Ｊ２,第２５節第１日,2021/8/14,土,ryukyu,琉球,mito,水戸,0,1,25622,タピスタ,0
2021,Ｊ２,第２５節第１日,2021/8/14,土,machida,町田,okayama,岡山,1,1,25624,Ｇスタ,1822
2021,Ｊ２,第２５節第１日,2021/8/14,土,omiya,大宮,akita,秋田,1,1,25623,ＮＡＣＫ,3333
2021,Ｊ２,第２５節第１日,2021/8/14,土,iwata,磐田,tokyov,東京Ｖ,2,1,25625,ヤマハ,4564
2021,Ｊ１,第２４節第３日,2021/8/15,日,yokohamafm,横浜FM,oita,大分,5,1,25204,ニッパツ,4752
2021,Ｊ１,第２４節第３日,2021/8/15,日,nagoya,名古屋,shonan,湘南,1,0,25207,豊田ス,18135
2021,Ｊ１,第２４節第３日,2021/8/15,日,kashima,鹿島,tokushima,徳島,3,0,25212,カシマ,7139
2021,Ｊ１,第２４節第３日,2021/8/15,日,fukuoka,福岡,cosaka,Ｃ大阪,2,1,25213,ベススタ,4063
2021,Ｊ２,第２５節第２日,2021/8/15,日,ehime,愛媛,kitakyushu,北九州,2,2,25628,ニンスタ,1594
2021,Ｊ１,第２５節第１日,2021/8/21,土,yokohamafm,横浜FM,sendai,仙台,5,0,25214,ニッパツ,4857
2021,Ｊ１,第２５節第１日,2021/8/21,土,kobe,神戸,kashima,鹿島,1,0,25218,ノエスタ,6426
2021,Ｊ１,第２５節第１日,2021/8/21,土,gosaka,Ｇ大阪,ftokyo,FC東京,0,0,25217,パナスタ,4973
2021,Ｊ１,第２５節第１日,2021/8/21,土,cosaka,Ｃ大阪,yokohamafc,横浜FC,3,1,25222,ヨドコウ,4651
2021,Ｊ１,第２５節第１日,2021/8/21,土,oita,大分,sapporo,札幌,1,1,25221,昭和電ド,5188
2021,Ｊ１,第２５節第１日,2021/8/21,土,kashiwa,柏,tosu,鳥栖,1,3,25215,三協Ｆ柏,4497
2021,Ｊ１,第２５節第１日,2021/8/21,土,hiroshima,広島,kawasakif,川崎Ｆ,1,1,25219,Ｅスタ,4885
2021,Ｊ１,第２５節第１日,2021/8/21,土,shonan,湘南,shimizu,清水,1,1,25216,レモンＳ,4417
2021,Ｊ１,第２５節第１日,2021/8/21,土,tokushima,徳島,urawa,浦和,0,1,25220,鳴門大塚,7046
2021,Ｊ２,第２６節第１日,2021/8/21,土,tochigi,栃木,tokyov,東京Ｖ,2,2,25629,栃木グ,1977
2021,Ｊ２,第２６節第１日,2021/8/21,土,kofu,甲府,chiba,千葉,1,1,25630,ＪＩＴス,2956
2021,Ｊ２,第２６節第１日,2021/8/21,土,okayama,岡山,omiya,大宮,1,0,25632,Ｃスタ,2996
2021,Ｊ２,第２６節第１日,2021/8/21,土,kanazawa,金沢,iwata,磐田,1,2,25631,石川西部,4674
2021,Ｊ１,第２５節第２日,2021/8/22,日,nagoya,名古屋,fukuoka,福岡,1,0,25223,豊田ス,12172
2021,Ｊ２,第２６節第２日,2021/8/22,日,matsumoto,松本,ehime,愛媛,0,1,25633,サンアル,5531
2021,Ｊ２,第２６節第２日,2021/8/22,日,niigata,新潟,sagamihara,相模原,2,1,25634,デンカＳ,8951
2021,Ｊ２,第２６節第２日,2021/8/22,日,akita,秋田,nagasaki,長崎,1,1,25635,ソユスタ,1446
2021,Ｊ２,第２６節第２日,2021/8/22,日,yamagata,山形,ryukyu,琉球,2,2,25636,ＮＤスタ,4776
2021,Ｊ２,第２６節第２日,2021/8/22,日,mito,水戸,kyoto,京都,0,2,25637,Ｋｓスタ,1922
2021,Ｊ２,第２６節第２日,2021/8/22,日,kusatsu,群馬,yamaguchi,山口,3,0,25638,正田スタ,1212
2021,Ｊ２,第２６節第２日,2021/8/22,日,kitakyushu,北九州,machida,町田,2,1,25639,ミクスタ,3018
2021,Ｊ１,第２６節第１日,2021/8/25,水,cosaka,Ｃ大阪,shonan,湘南,1,5,25232,ヨドコウ,4508
2021,Ｊ１,第２６節第１日,2021/8/25,水,tokushima,徳島,kashiwa,柏,0,1,25233,鳴門大塚,3384
2021,Ｊ１,第２６節第１日,2021/8/25,水,oita,大分,kobe,神戸,1,3,25231,昭和電ド,5488
2021,Ｊ１,第２６節第１日,2021/8/25,水,sendai,仙台,ftokyo,FC東京,1,2,25225,ユアスタ,3096
2021,Ｊ１,第２６節第１日,2021/8/25,水,tosu,鳥栖,yokohamafm,横浜FM,0,4,25230,駅スタ,5907
2021,Ｊ１,第２６節第１日,2021/8/25,水,urawa,浦和,hiroshima,広島,1,0,25226,浦和駒場,4425
2021,Ｊ１,第２６節第１日,2021/8/25,水,shimizu,清水,kashima,鹿島,0,4,25228,アイスタ,4356
2021,Ｊ１,第２６節第１日,2021/8/25,水,yokohamafc,横浜FC,gosaka,Ｇ大阪,3,1,25227,ニッパツ,3892
2021,Ｊ１,第２６節第１日,2021/8/25,水,fukuoka,福岡,kawasakif,川崎Ｆ,1,0,25229,ベススタ,4461
2021,Ｊ１,第２６節第１日,2021/8/25,水,sapporo,札幌,nagoya,名古屋,0,2,25224,札幌厚別,3106
2021,Ｊ２,第２４節第２日,2021/8/25,水,kanazawa,金沢,nagasaki,長崎,0,2,25615,石川西部,957
2021,Ｊ２,第２５節第３日,2021/8/25,水,tochigi,栃木,kusatsu,群馬,0,1,25618,栃木グ,900
2021,Ｊ１,第２７節第１日,2021/8/28,土,sapporo,札幌,kawasakif,川崎Ｆ,0,2,25234,札幌ド,5610
2021,Ｊ１,第２７節第１日,2021/8/28,土,kobe,神戸,ftokyo,FC東京,0,1,25237,ノエスタ,5228
2021,Ｊ１,第２７節第１日,2021/8/28,土,gosaka,Ｇ大阪,cosaka,Ｃ大阪,0,1,25236,パナスタ,4976
2021,Ｊ１,第２７節第１日,2021/8/28,土,hiroshima,広島,oita,大分,4,1,25238,Ｅスタ,4106
2021,Ｊ１,第２７節第１日,2021/8/28,土,yokohamafm,横浜FM,kashima,鹿島,0,2,25235,日産ス,4892
2021,Ｊ２,第２７節第１日,2021/8/28,土,chiba,千葉,nagasaki,長崎,2,0,25640,フクアリ,3588
2021,Ｊ２,第２７節第１日,2021/8/28,土,ryukyu,琉球,akita,秋田,2,1,25642,タピスタ,0
2021,Ｊ２,第２７節第１日,2021/8/28,土,kyoto,京都,tokyov,東京Ｖ,3,1,25641,サンガＳ,4111
2021,Ｊ２,第２７節第１日,2021/8/28,土,kitakyushu,北九州,okayama,岡山,0,0,25646,ミクスタ,3930
2021,Ｊ２,第２７節第１日,2021/8/28,土,mito,水戸,niigata,新潟,4,0,25643,Ｋｓスタ,2217
2021,Ｊ２,第２７節第１日,2021/8/28,土,iwata,磐田,sagamihara,相模原,1,1,25644,ヤマハ,4185
2021,Ｊ２,第２７節第１日,2021/8/28,土,yamaguchi,山口,yamagata,山形,2,1,25645,みらスタ,2279
2021,Ｊ３,第１６節第１日,2021/8/28,土,morioka,岩手,hachinohe,八戸,3,2,25921,いわスタ,1302
2021,Ｊ３,第１６節第１日,2021/8/28,土,sanuki,讃岐,kagoshima,鹿児島,1,2,25923,ピカスタ,1232
2021,Ｊ３,第１６節第１日,2021/8/28,土,gifu,岐阜,fukushima,福島,0,4,25922,長良川,2538
2021,Ｊ３,第１６節第１日,2021/8/28,土,toyama,富山,fujieda,藤枝,2,1,25924,富山,3790
2021,Ｊ３,第１６節第１日,2021/8/28,土,tottori,鳥取,kumamoto,熊本,1,2,25925,Ａｘｉｓ,1351
2021,Ｊ１,第２７節第２日,2021/8/29,日,nagoya,名古屋,shimizu,清水,1,1,25239,豊田ス,12424
2021,Ｊ１,第２７節第２日,2021/8/29,日,shonan,湘南,urawa,浦和,0,0,25242,レモンＳ,4635
2021,Ｊ１,第２７節第２日,2021/8/29,日,sendai,仙台,tosu,鳥栖,0,1,25240,ユアスタ,3807
2021,Ｊ１,第２７節第２日,2021/8/29,日,kashiwa,柏,yokohamafc,横浜FC,2,1,25241,三協Ｆ柏,4344
2021,Ｊ１,第２７節第２日,2021/8/29,日,fukuoka,福岡,tokushima,徳島,3,0,25243,ベススタ,3951
2021,Ｊ２,第２７節第２日,2021/8/29,日,kusatsu,群馬,kanazawa,金沢,0,0,25650,正田スタ,0
2021,Ｊ２,第２７節第２日,2021/8/29,日,machida,町田,kofu,甲府,3,0,25648,Ｇスタ,3381
